25176,125,"2012-04-07 18:47:34.360",IT
25181,200,"2012-11-26 11:17:45.893",GB
25186,92,"2012-10-10 08:47:15.600",GB
25188,402,"2012-09-03 15:20:36.663",GB
25204,500,"2012-07-07 10:24:48.513",FI
25205,200,"2013-05-23 09:16:52.887",GB
25210,189,"2012-05-02 21:29:59.600",DE
25215,47,"2012-06-14 15:18:14.693",GB
25216,200,"2013-02-11 12:08:15.733",GB
25218,200,"2013-01-01 19:29:49.807",GB
25224,200,"2012-04-25 23:11:09.893",GB
25229,200,"2012-10-03 01:22:56.377",US
25234,200,"2012-06-17 16:06:15.763",GB
25236,306,"2012-06-04 18:39:09.957",GB
25245,164,"2012-07-19 07:31:57.430",GB
25247,246,"2012-05-08 14:13:59.717",GB
25254,200,"2012-08-01 21:42:26.717",CN
25265,200,"2012-11-08 19:09:28.400",GB
25266,200,"2013-04-03 13:13:58.583",GB
25267,500,"2012-05-23 15:23:54.373",GB
25273,392,"2012-09-09 12:56:48.903",GB
25282,200,"2012-09-23 09:24:52.967",GB
25284,47,"2012-04-02 22:52:16.347",GB
25292,391,"2012-08-03 16:06:57.317",FR
25298,200,"2012-06-27 12:26:07.673",US
25303,47,"2012-04-26 12:39:29.317",GB
25310,402,"2012-06-25 00:23:59.953",GB
25320,391,"2012-11-17 01:05:25.537",GB
25332,200,"2012-08-16 21:00:37.493",DE
25340,200,"2012-06-12 10:26:39.380",GB
25357,125,"2012-08-28 14:29:03.517",GB
25367,500,"2012-07-06 20:00:16.743",GB
25373,421,"2012-08-30 08:18:09.877",GB
25374,500,"2012-04-07 15:48:57.523",GB
25381,200,"2013-05-14 13:39:45.553",GB
25384,428,"2012-06-02 00:12:34.493",GB
25393,3,"2012-06-20 08:37:18.370",GB
25424,454,"2012-04-21 15:03:29.113",GB
25438,200,"2012-05-03 12:45:57.327",GB
25449,200,"2012-08-11 16:27:20.883",GB
25457,391,"2013-01-05 15:14:24.817",GB
25463,110,"2012-05-14 09:10:58.673",GB
25464,300,"2012-09-11 19:44:00.197",GB
25472,484,"2012-11-26 12:50:55.390",GB
25476,200,"2012-04-26 20:08:08.500",GB
25478,117,"2012-04-08 22:39:52.727",DE
25479,200,"2012-09-12 12:36:13.587",FR
25480,200,"2013-07-16 21:47:10.450",GB
25482,371,"2012-04-29 18:28:18.747",DE
25483,200,"2012-05-09 10:14:40.140",GB
25484,74,"2012-05-27 13:54:24.967",GB
25486,265,"2012-04-27 19:23:35.207",GB
25488,226,"2012-04-19 18:44:44.637",GB
25491,125,"2012-05-31 22:37:08.400",GB
25502,391,"2012-04-30 15:31:00.357",GB
25507,500,"2012-08-28 15:51:56.780",GB
25508,11,"2012-06-05 17:27:26.277",GB
25514,453,"2012-09-09 22:52:16.783",GB
25516,432,"2012-04-03 14:40:57.153",GB
25519,108,"2012-05-06 12:02:03.177",GB
25520,47,"2012-05-14 11:26:41.927",MT
25530,129,"2012-11-23 22:59:59.917",NO
25531,200,"2012-04-27 22:46:32.640",AU
25536,200,"2012-11-26 11:36:37.163",TW
25537,200,"2013-03-10 17:14:48.917",FR
25551,47,"2012-08-06 22:51:08.843",DE
25555,200,"2012-04-13 15:59:36.470",GB
25557,205,"2012-09-19 22:47:53.767",GB
25558,200,"2013-01-01 19:38:01.443",GB
25559,200,"2012-05-08 19:06:04.897",GB
25564,200,"2013-01-22 19:31:56.703",FI
25567,129,"2012-05-08 18:04:50.450",GB
25568,429,"2012-04-09 10:43:20.147",GB
25572,500,"2012-04-24 10:17:48.553",GB
25573,200,"2012-05-20 13:24:11.660",GB
25574,228,"2012-06-14 23:04:09.250",GB
25581,250,"2013-04-22 13:14:21.197",NO
25595,200,"2012-08-28 13:35:52.813",GB
25602,11,"2012-05-28 21:25:18.847",GB
25603,494,"2012-10-03 12:17:54.143",CN
25605,404,"2012-05-08 11:20:10.817",CN
25606,428,"2012-05-28 23:08:19.497",AT
25613,47,"2012-06-13 17:36:11.950",FI
25614,200,"2012-11-23 00:50:07.690",GB
25622,3,"2012-06-20 15:44:45.260",GB
25623,261,"2012-05-15 19:41:11.673",GB
25624,200,"2012-11-24 00:55:14.827",GB
25626,200,"2012-07-13 19:30:43.453",GB
25632,328,"2012-08-28 09:45:41.633",ES
25634,63,"2012-08-26 19:25:39.873",GB
25636,200,"2012-05-07 11:37:49.340",GB
25648,387,"2012-06-20 21:35:52.397",GB
25649,200,"2012-06-16 09:22:03.777",AU
25656,11,"2012-07-30 10:17:32.947",AU
25662,391,"2012-09-24 18:09:57.903",GB
25663,200,"2012-05-08 14:17:55.397",GB
25665,192,"2012-09-16 08:36:44.310",IT
25675,392,"2013-01-09 01:38:54.540",GB
25676,377,"2012-05-14 15:14:38.423",GB
25677,456,"2012-05-24 21:51:40.170",GB
25684,338,"2012-05-10 12:55:13.680",GB
25687,402,"2012-07-28 09:27:26.343",GB
25695,129,"2013-03-01 11:36:58.160",GB
25697,200,"2012-06-02 08:25:07.090",GB
25699,391,"2012-10-16 22:39:32.463",DE
25720,428,"2012-04-29 13:46:04.850",GB
25722,200,"2012-05-27 22:39:37.730",GB
25727,215,"2012-06-29 14:12:33.370",GB
25728,200,"2013-07-23 13:35:32.820",GB
25729,200,"2012-07-17 13:11:06.027",GB
25735,200,"2012-04-01 21:38:45.123",GB
25739,429,"2012-11-24 22:41:11.960",GB
25740,122,"2012-09-24 17:33:31.587",GB
25748,200,"2012-07-02 22:08:39.550",GB
25755,192,"2012-08-27 16:29:56.570",GB
25762,3,"2012-07-20 00:23:49.387",GB
25767,200,"2012-05-03 09:42:36.177",GB
25769,200,"2012-06-11 12:56:39.437",GB
25776,392,"2012-04-19 17:40:44.450",GB
25779,451,"2013-02-10 11:08:02.403",GB
25783,391,"2012-06-02 15:42:43.320",GB
25786,438,"2012-07-18 17:10:53.000",GB
25796,200,"2012-05-30 12:25:47.267",GB
25797,175,"2012-07-07 16:03:42.887",GB
25800,494,"2012-11-24 19:29:23.260",GB
25802,186,"2012-04-01 18:44:48.880",GB
25803,500,"2012-06-04 11:49:12.163",GB
25805,47,"2013-06-20 14:37:40.920",GB
25811,47,"2013-04-12 11:48:08.307",GB
25813,200,"2012-07-06 10:36:49.883",GB
25816,200,"2013-03-27 18:03:17.817",GB
25823,47,"2012-08-25 18:52:58.823",GB
25831,200,"2012-05-03 12:39:30.597",GB
25833,200,"2012-11-12 21:04:46.560",GB
25841,164,"2012-11-22 10:56:05.763",GB
25842,404,"2012-06-15 07:44:40.507",GB
25844,200,"2012-12-30 18:16:57.353",GB
25845,392,"2012-11-19 12:35:22.110",GB
25849,200,"2013-05-02 11:06:49.367",GB
25854,200,"2012-05-04 18:55:00.390",GB
25859,200,"2012-04-13 19:27:48.653",GB
25865,25,"2012-05-01 08:41:46.023",GB
25866,404,"2012-04-30 21:21:31.320",GB
25870,200,"2012-05-31 21:21:09.893",GB
25872,438,"2012-05-03 18:36:46.883",FR
25878,404,"2012-07-24 14:58:51.703",FR
25879,418,"2012-09-04 13:46:13.763",GB
25884,404,"2012-11-23 11:15:20.293",GB
25885,392,"2012-08-19 14:40:13.507",GB
25886,494,"2012-05-08 21:42:45.943",SE
25899,47,"2012-05-03 16:05:53.720",GB
25904,63,"2012-06-02 11:19:49.780",GB
25906,20,"2012-07-03 07:40:03.147",GB
25912,200,"2012-09-30 18:29:41.067",GB
25913,37,"2012-05-02 10:31:41.357",GB
25915,200,"2012-09-30 15:38:19.373",GB
25917,48,"2012-05-07 20:00:03.390",SE
25920,438,"2012-07-06 09:01:45.350",GB
25927,198,"2012-04-16 08:44:31.163",GB
25928,499,"2012-10-04 20:17:12.110",GB
25930,461,"2012-04-15 12:15:49.903",GB
25932,404,"2013-06-26 10:57:47.673",GB
25937,200,"2012-10-23 19:16:22.583",GB
25939,404,"2012-08-21 14:23:49.513",GB
25945,192,"2012-10-21 11:23:42.517",IT
25947,200,"2012-10-01 21:56:48.453",GB
25951,264,"2012-08-11 17:27:40.563",GB
25956,164,"2012-10-01 12:55:20.850",GB
25958,200,"2012-05-07 18:02:31.340",GB
25960,500,"2012-04-12 08:32:09.780",GB
25962,47,"2013-02-21 17:56:39.103",GB
25966,404,"2012-11-23 09:10:44.833",GB
25969,129,"2012-06-06 20:55:46.017",NO
25971,200,"2012-09-27 11:47:20.643",DE
25976,300,"2012-04-26 13:09:19.670",GB
25986,200,"2012-08-15 19:14:46.323",GB
25991,264,"2012-05-27 21:25:55.660",GB
25995,200,"2012-05-28 14:35:35.377",GB
25999,200,"2013-03-10 17:09:33.470",GB
26000,125,"2012-08-21 18:49:06.647",GB
26001,300,"2012-04-06 23:12:51.490",GB
26005,25,"2013-04-15 15:18:14.443",GB
26007,467,"2012-04-20 13:02:21.687",GB
26014,200,"2012-11-03 13:09:52.963",GB
26015,200,"2012-06-10 14:51:53.190",GB
26016,391,"2012-07-25 18:02:03.693",GB
26022,11,"2013-03-28 09:14:40.627",GB
26023,392,"2012-07-06 09:40:17.403",GB
26027,164,"2013-06-12 18:38:58.437",GB
26034,441,"2012-09-25 20:27:25.430",GB
26039,482,"2012-08-28 15:43:33.810",GB
26043,328,"2012-05-24 11:30:43.863",GB
26048,200,"2012-11-07 13:13:37.907",GB
26051,200,"2012-04-17 00:04:13.927",DK
26053,150,"2012-06-19 11:30:51.950",GB
26060,500,"2012-09-11 09:55:03.763",GB
26070,47,"2012-04-22 12:29:53.113",GB
26076,282,"2012-08-25 21:25:28.590",GB
26078,11,"2012-04-13 20:45:53.917",GB
26080,200,"2013-02-24 19:58:51.307",GB
26082,200,"2013-07-09 22:13:16.473",GB
26100,404,"2012-12-18 21:05:26.077",GB
26103,333,"2012-10-03 08:44:48.723",GB
26112,404,"2012-07-29 12:53:29.283",GB
26117,51,"2012-06-13 10:05:46.777",GB
26120,200,"2012-06-20 09:16:41.063",IE
26127,62,"2012-06-23 12:34:54.843",CA
26132,200,"2012-05-28 08:56:10.167",NL
26135,404,"2012-07-03 20:19:51.557",GB
26149,200,"2012-11-01 20:19:33.753",GB
26162,200,"2012-06-24 18:26:42.430",IT
26165,200,"2012-07-05 12:37:25.917",GB
26171,500,"2013-02-15 16:29:22.040",DE
26178,200,"2012-05-19 13:36:09.547",GB
26189,47,"2012-05-25 08:08:47.360",GB
26193,494,"2012-09-14 12:39:38.143",DE
26195,11,"2013-01-07 18:28:26.337",GB
26201,494,"2012-07-10 19:23:13.360",GB
26202,392,"2012-10-12 12:14:56.180",ES
26205,74,"2012-11-08 09:32:04.773",GB
26206,499,"2012-08-15 12:38:33.700",AT
26229,200,"2013-03-22 11:52:11.953",US
26236,74,"2012-04-24 18:57:25.260",NO
26238,228,"2012-12-26 13:28:38.667",GB
26240,398,"2012-11-06 11:06:16.563",GB
26247,150,"2012-04-04 09:29:44.133",GB
26248,316,"2012-11-15 13:54:40.060",GB
26262,122,"2012-04-23 20:23:40.430",CA
26269,434,"2012-05-21 15:43:06.193",GB
26276,200,"2012-09-23 18:32:21.853",GB
26287,402,"2012-07-06 10:17:26.820",GB
26288,404,"2012-06-26 19:32:14.993",GB
26295,126,"2012-08-12 17:38:09.363",GB
26296,175,"2012-11-08 12:02:53.370",GB
26297,392,"2012-07-18 15:27:01.387",GB
26313,175,"2012-08-28 14:31:23.957",GB
26318,316,"2012-10-20 13:20:50.663",GB
26335,200,"2012-05-13 16:39:42.577",GB
26340,391,"2012-09-30 21:53:52.923",GB
26341,172,"2013-01-09 08:24:55.077",GB
26345,328,"2012-11-25 11:05:15.540",NL
26346,189,"2012-09-07 08:43:06.803",GB
26351,375,"2012-11-06 10:02:09.320",DK
26359,200,"2012-06-03 19:56:49.560",GB
26371,97,"2012-09-04 11:16:59.473",AU
26375,467,"2012-07-02 13:20:37.267",GB
26376,481,"2012-05-03 19:28:50.267",GB
26384,200,"2012-09-28 22:41:42.120",DE
26390,316,"2012-04-12 13:09:19.827",DE
26391,200,"2013-03-27 06:32:48.770",GB
26392,429,"2012-08-02 07:19:07.540",GB
26396,200,"2012-04-30 21:14:13.727",GB
26397,453,"2012-09-11 00:11:45.657",GB
26404,200,"2012-06-15 19:05:19.380",US
26418,456,"2012-05-21 10:37:49.317",AU
26424,404,"2012-06-21 20:24:35.967",ES
26427,404,"2012-09-19 11:41:44.933",GB
26430,39,"2012-11-08 14:27:49.940",GB
26433,200,"2012-05-01 17:03:23.123",GB
26438,62,"2012-06-29 13:47:13.823",GB
26444,323,"2012-09-17 19:40:54.017",AU
26453,200,"2012-09-24 20:46:11.813",GB
26454,200,"2012-07-03 14:22:53.603",GB
26466,200,"2012-04-06 21:00:22.837",GB
26472,164,"2012-08-30 22:41:04.620",GB
26474,282,"2012-04-04 19:00:05.167",ES
26481,438,"2012-05-04 13:32:18.837",GB
26482,200,"2012-07-01 11:16:34.793",GB
26486,458,"2012-05-05 14:14:08.033",SG
26487,171,"2012-08-11 15:22:28.483",GB
26491,200,"2012-08-08 15:17:34.397",GB
26492,96,"2012-07-23 10:08:14.153",CZ
26493,404,"2012-11-26 09:29:44.900",CN
26494,200,"2012-05-01 11:10:48.870",US
26495,62,"2012-06-19 11:05:05.287",GB
26497,377,"2012-06-29 07:28:46.460",GB
26504,200,"2012-05-12 11:38:07.930",GB
26506,200,"2013-03-27 10:50:18.293",GB
26509,110,"2013-01-24 17:57:07.367",GB
26512,74,"2012-04-21 16:31:06.897",AT
26520,200,"2012-08-08 15:45:43.587",GB
26530,392,"2012-06-06 11:50:33.103",JP
26532,62,"2012-06-26 12:16:22.490",GB
26537,282,"2012-04-24 11:58:30.383",GB
26538,164,"2012-08-22 08:59:17.627",US
26543,200,"2012-05-03 17:22:20.800",GB
26544,164,"2012-04-11 12:44:50.707",DK
26547,200,"2013-05-26 22:22:10.067",GB
26552,432,"2012-05-23 06:16:13.163",GB
26554,59,"2012-08-30 16:18:13.523",IT
26556,328,"2012-12-12 18:09:04.490",FR
26559,387,"2012-09-24 21:54:40.857",GB
26561,200,"2012-06-06 11:31:53.870",GB
26568,391,"2012-05-18 17:56:55.917",NO
26571,432,"2012-07-27 16:01:31.270",GB
26575,200,"2012-08-22 18:04:59.960",US
26581,200,"2013-05-31 01:31:45.093",IE
26592,500,"2013-03-13 10:36:15.600",ES
26603,375,"2012-11-15 20:34:21.723",GB
26607,200,"2012-09-15 16:00:36.453",GB
26611,322,"2012-06-11 12:56:19.343",GB
26612,500,"2012-10-04 02:48:13.160",GB
26624,432,"2012-05-21 10:12:34.043",ZA
26625,391,"2012-04-25 12:03:15.687",GB
26627,192,"2012-09-02 10:45:51.947",GB
26635,226,"2012-10-01 17:05:11.600",GB
26636,47,"2013-05-30 16:46:22.827",ES
26644,432,"2012-05-09 20:29:12.457",GB
26645,265,"2012-05-17 16:03:35.253",GB
26652,200,"2012-07-09 13:32:13.463",GB
26662,240,"2012-11-23 21:08:09.180",GB
26663,129,"2012-06-29 09:55:35.107",GB
26667,359,"2012-09-15 20:44:34.160",GB
26673,250,"2013-01-30 22:41:08.580",GB
26683,429,"2012-06-03 11:32:25.673",IE
26684,261,"2013-02-03 18:40:35.977",DE
26687,438,"2012-07-06 21:03:20.707",GB
26688,220,"2013-03-20 09:47:24.940",GB
26693,150,"2012-11-15 11:05:15.990",GB
26698,387,"2012-07-06 16:48:11.287",GB
26699,164,"2012-06-16 10:20:08.813",GB
26704,4,"2012-04-13 14:14:32.240",FR
26705,200,"2012-04-08 18:12:30.770",GB
26710,47,"2012-05-03 06:31:24.913",IT
26711,404,"2012-06-01 21:02:01.220",GB
26712,200,"2012-07-06 08:06:20.137",GB
26713,387,"2012-05-06 00:35:53.713",GB
26714,200,"2012-09-03 17:02:11.680",GB
26725,449,"2012-05-11 14:13:12.233",GB
26727,200,"2012-11-12 23:42:07.850",GB
26728,391,"2012-06-19 13:09:00.017",IT
26733,200,"2013-02-10 19:16:56.490",GB
26735,186,"2012-10-13 05:03:11.597",GB
26738,499,"2013-02-10 21:51:19.660",GB
26739,391,"2012-04-02 12:00:44.363",FR
26744,328,"2012-05-15 16:01:28.957",GB
26750,200,"2012-09-26 15:53:22.797",GB
26752,11,"2012-11-19 19:32:18.127",GB
26754,200,"2012-11-06 11:46:58.157",GB
26755,359,"2012-12-12 09:14:05.453",GB
26758,11,"2012-10-24 16:23:34.207",GB
26763,328,"2012-09-12 21:07:50.827",FI
26764,404,"2012-05-14 11:52:30.613",GB
26767,200,"2012-10-11 18:11:57.840",GB
26768,402,"2012-11-22 13:38:46.053",GB
26772,39,"2012-07-29 20:16:24.590",DE
26773,426,"2012-08-15 19:25:42.843",GB
26774,200,"2012-08-31 11:45:11.323",GB
26776,404,"2012-05-23 00:13:04.207",GB
26777,391,"2012-06-05 21:29:43.217",GB
26778,200,"2012-11-13 14:02:36.973",GB
26780,392,"2012-07-07 16:23:45.487",GB
26783,328,"2012-04-16 22:15:32.423",GB
26786,200,"2012-07-27 12:53:06.560",GB
26791,500,"2012-07-13 22:50:55.257",GB
26792,261,"2012-11-24 19:55:07.060",GB
26794,456,"2012-07-19 17:45:16.203",GB
26797,391,"2013-03-13 11:01:28.013",CN
26801,164,"2012-10-01 11:35:01.540",GB
26814,200,"2013-04-08 19:03:47.127",GB
26815,324,"2012-04-28 10:39:25.103",GB
26817,391,"2012-05-06 20:05:06.267",GB
26824,25,"2012-11-01 16:51:26.807",GB
26829,451,"2012-04-28 15:30:45.833",GB
26830,47,"2013-02-04 13:33:19.277",GB
26835,500,"2012-07-26 12:17:41.697",GB
26847,264,"2012-05-22 15:50:36.080",GB
26859,200,"2012-05-07 15:35:36.490",DE
26871,391,"2012-04-06 09:24:09.200",GB
26875,404,"2013-06-23 10:18:32.847",GB
26881,200,"2012-06-28 02:16:14.130",GB
26887,389,"2012-06-25 21:27:09.250",GB
26888,391,"2013-02-24 09:15:01.870",GB
26901,47,"2012-11-14 21:20:08.107",GB
26911,200,"2012-09-28 10:19:01.293",AT
26918,97,"2012-08-01 10:28:08.347",GB
26923,200,"2012-08-09 16:58:31.517",GB
26938,500,"2012-04-27 16:50:05.480",GB
26951,391,"2012-05-24 01:39:49.030",GB
26953,200,"2012-08-02 12:30:08.473",CY
26956,200,"2012-11-01 18:36:48.900",GB
26960,200,"2012-07-30 11:46:58.127",CA
26966,332,"2012-08-05 16:00:06.753",AT
26970,200,"2012-09-23 20:55:57.547",GB
26974,200,"2012-04-19 16:18:06.977",AU
26978,500,"2012-10-09 21:44:00.803",GB
26988,494,"2012-11-10 03:21:55.000",GB
26990,200,"2012-04-17 21:41:26.160",GB
26994,200,"2012-09-30 11:23:11.127",GB
26995,47,"2012-08-15 13:40:58.470",GB
26996,200,"2012-07-27 09:11:14.070",DK
27002,316,"2012-11-15 16:03:20.327",GB
27003,200,"2012-08-30 10:30:44.903",GB
27006,453,"2012-08-24 12:44:38.090",SI
27007,199,"2012-04-03 14:16:39.130",GB
27018,150,"2012-08-03 12:31:29.147",GB
27019,200,"2012-09-19 18:42:22.573",GB
27024,25,"2012-04-16 09:19:12.907",GB
27025,494,"2012-09-06 17:40:49.473",GB
27042,316,"2012-08-27 17:54:50.397",GB
27043,404,"2012-10-15 18:37:14.680",AU
27045,500,"2013-04-02 20:42:18.177",GB
27047,200,"2012-09-28 13:27:54.870",GB
27050,11,"2012-05-11 00:28:21.493",US
27052,200,"2012-08-30 14:27:26.317",DE
27057,200,"2012-06-14 16:59:39.617",GB
27058,25,"2013-03-06 17:34:35.397",GB
27061,200,"2012-05-09 14:37:32.593",GB
27071,494,"2012-06-30 15:50:31.383",GB
27083,200,"2012-07-23 15:34:46.970",GB
27087,200,"2012-11-14 16:39:06.233",GB
27096,428,"2012-08-23 20:02:27.367",GB
27099,263,"2012-09-20 17:33:15.690",GB
27100,392,"2013-03-22 10:12:37.013",GB
27105,200,"2012-06-11 15:54:49.553",GB
27108,389,"2012-07-02 10:12:23.280",FR
27111,164,"2012-04-03 13:53:45.897",GB
27114,399,"2012-06-14 19:15:40.510",GB
27125,200,"2013-03-04 14:48:35.267",GB
27138,200,"2012-07-17 11:45:47.683",GB
27140,250,"2013-03-12 11:11:28.967",GB
27163,200,"2013-02-15 16:40:39.733",AU
27176,200,"2012-07-22 21:21:17.537",CN
27177,164,"2012-07-04 10:47:50.780",GB
27185,131,"2012-09-08 09:25:40.200",GB
27189,432,"2012-09-17 15:30:53.993",GB
27192,47,"2012-09-02 21:37:29.727",FR
27196,47,"2012-04-29 19:09:11.113",GB
27202,200,"2012-08-06 18:33:03.040",GB
27205,189,"2012-05-03 15:22:30.807",GB
27208,200,"2012-06-17 11:54:29.380",GB
27211,200,"2012-11-21 18:27:42.260",GB
27213,108,"2012-08-03 09:53:12.303",GB
27217,391,"2012-07-06 15:12:16.263",GB
27220,3,"2012-04-30 09:57:52.557",GB
27240,194,"2012-04-25 18:58:33.050",GB
27243,200,"2012-04-04 18:52:39.473",IT
27244,200,"2012-06-20 05:08:18.833",GB
27247,200,"2012-10-17 17:30:43.630",GB
27264,404,"2012-06-13 14:36:36.887",GB
27267,47,"2012-10-23 12:16:55.747",GB
27268,47,"2012-07-02 14:01:23.410",GB
27284,338,"2012-05-03 19:14:56.403",GB
27285,156,"2012-11-04 15:27:12.113",GB
27286,200,"2012-09-03 09:33:47.270",GB
27287,200,"2012-07-27 22:14:14.397",GB
27289,338,"2012-08-01 20:02:19.700",GB
27293,47,"2012-05-16 10:30:50.880",BE
27294,200,"2012-06-06 19:50:09.793",GB
27295,432,"2012-09-06 19:04:12.370",DE
27304,246,"2012-07-04 14:59:54.263",GB
27309,200,"2012-10-27 23:07:46.187",DK
27329,200,"2012-06-04 10:40:24.033",GB
27332,300,"2012-08-08 22:58:17.847",DE
27335,432,"2012-07-03 08:23:46.463",RU
27348,307,"2012-07-21 15:15:05.450",GB
27349,192,"2012-09-09 22:41:48.707",HR
27353,200,"2012-10-02 14:19:01.610",GB
27360,200,"2012-04-12 17:34:20.653",GB
27367,344,"2012-11-07 14:43:39.570",GB
27368,25,"2012-05-14 17:23:46.193",GB
27370,316,"2012-05-03 10:17:28.513",GB
27374,200,"2012-04-21 23:00:17.957",GR
27385,199,"2012-05-05 18:30:41.237",GB
27387,449,"2012-08-19 12:40:12.140",DE
27392,200,"2012-07-08 22:50:35.153",GB
27401,117,"2012-06-25 12:54:00.393",GB
27404,432,"2012-04-08 16:58:23.313",GB
27407,404,"2013-03-31 12:52:42.967",FR
27417,264,"2012-11-12 16:50:26.067",GB
27418,200,"2012-05-17 18:16:50.283",GB
27420,200,"2013-07-17 18:09:12.337",GB
27422,200,"2012-05-15 11:52:31.980",GB
27423,432,"2012-05-14 15:35:36.350",GB
27427,47,"2012-05-23 11:50:11.250",DE
27431,389,"2012-05-09 20:07:21.867",DE
27434,322,"2012-04-21 08:54:04.113",GB
27439,200,"2012-07-23 10:43:57.867",GB
27447,3,"2012-09-21 09:27:16.383",ES
27450,432,"2012-07-24 10:37:20.280",GB
27454,429,"2012-08-18 14:35:51.223",DE
27457,200,"2012-11-06 16:01:47.503",NO
27460,200,"2012-07-25 16:07:18.857",GB
27473,306,"2012-04-18 06:38:31.397",GB
27475,200,"2012-06-09 04:12:20.210",GB
27478,200,"2012-07-11 13:31:03.430",DE
27479,417,"2013-01-06 21:00:25.463",FI
27480,47,"2012-07-15 11:28:46.883",GB
27490,200,"2012-11-22 14:51:27.997",GB
27491,200,"2012-05-01 18:57:48.943",GB
27506,200,"2012-08-30 09:23:48.397",GB
27511,200,"2012-04-22 10:20:58.440",GB
27515,250,"2012-11-22 17:47:27.127",FR
27521,200,"2012-12-31 12:35:52.357",GB
27529,126,"2012-07-04 20:40:46.570",GB
27532,11,"2012-07-06 17:40:01.230",GB
27534,11,"2012-10-10 09:36:48.683",GB
27536,200,"2012-06-30 13:59:22.123",GB
27541,316,"2012-07-01 18:37:44.243",GB
27548,338,"2012-06-22 17:01:13.273",SE
27552,200,"2012-04-25 09:19:41.753",GB
27560,200,"2012-07-25 11:19:57.397",DE
27565,153,"2012-07-04 19:45:24.267",HR
27567,328,"2012-04-11 05:38:59.537",GB
27572,492,"2012-08-13 09:14:43.210",GB
27578,380,"2012-07-13 15:55:58.323",DK
27579,200,"2012-07-25 17:32:13.160",DE
27587,200,"2012-11-03 15:03:35.817",GB
27591,499,"2012-09-07 15:42:13.073",GB
27593,316,"2012-06-21 21:48:38.967",GB
27597,408,"2012-06-27 19:01:12.020",FR
27600,473,"2012-04-19 22:30:26.730",GB
27609,200,"2012-06-03 15:10:38.417",GB
27627,432,"2012-06-13 20:23:03.513",GB
27628,200,"2012-09-12 08:15:46.530",GB
27629,164,"2012-07-06 08:57:21.020",GB
27632,200,"2012-07-30 09:45:57.953",CA
27639,152,"2012-08-28 15:43:19.337",FR
27640,44,"2012-11-14 08:57:07.913",GB
27651,500,"2012-07-01 23:23:35.033",GB
27659,200,"2012-09-26 09:21:00.640",GB
27660,402,"2012-07-01 12:18:57.357",GB
27671,328,"2013-05-18 07:14:22.533",GB
27673,389,"2012-07-26 12:49:41.080",US
27676,200,"2012-04-03 20:42:57.640",SE
27678,202,"2012-04-06 09:57:58.853",GB
27681,309,"2013-02-17 00:50:40.237",GB
27682,200,"2012-07-31 11:00:29.570",GB
27688,200,"2012-04-30 14:04:44.320",GB
27689,156,"2012-07-23 10:12:01.347",CN
27690,200,"2012-07-01 11:33:08.527",GB
27695,200,"2012-04-05 18:03:35.057",GB
27698,200,"2012-09-18 08:30:36.940",GB
27699,47,"2012-04-27 14:27:08.960",GB
27703,432,"2013-03-23 12:24:49.600",GB
27709,429,"2012-08-10 07:06:24.083",GB
27715,110,"2013-01-11 10:40:59.180",DE
27717,104,"2012-04-22 10:23:53.953",GB
27729,200,"2012-12-10 15:52:04.940",IT
27732,309,"2012-04-10 11:29:14.627",CN
27735,200,"2012-07-23 13:28:44.700",GB
27741,192,"2012-09-14 12:42:56.993",GB
27746,200,"2012-05-26 06:16:19.067",TH
27752,164,"2012-07-08 18:46:24.810",PL
27763,429,"2012-05-14 19:18:41.250",IE
27770,302,"2012-08-28 12:23:46.580",US
27778,200,"2012-06-19 10:25:32.017",IT
27789,200,"2012-11-18 18:49:09.030",GB
27790,200,"2012-05-07 10:57:18.193",GB
27797,391,"2012-08-29 11:05:38.083",GB
27805,220,"2012-04-30 06:48:14.320",DE
27806,129,"2012-09-20 16:27:19.093",DE
27819,200,"2012-06-05 21:49:58.597",GB
27821,200,"2012-07-22 19:23:03.960",GB
27834,200,"2012-07-02 18:34:36.750",GB
27839,189,"2012-05-06 10:58:54.867",GB
27840,200,"2012-05-02 11:55:06.203",GB
27842,200,"2012-04-21 20:16:49.177",GB
27844,124,"2012-05-21 23:11:06.597",SK
27845,200,"2012-05-22 23:18:36.500",GB
27858,11,"2012-05-01 07:59:05.667",GB
27859,387,"2012-07-24 10:34:05.247",GB
27862,200,"2012-09-03 18:34:32.380",GB
27865,122,"2012-07-19 21:53:49.470",GB
27866,453,"2012-09-13 19:42:14.600",GB
27871,59,"2012-04-27 13:57:57.023",FI
27877,47,"2012-08-14 17:28:10.877",GB
27879,200,"2012-08-16 10:26:02.297",GB
27880,129,"2012-09-07 14:41:27.117",GB
27887,391,"2012-08-01 15:41:22.247",GB
27889,395,"2012-11-25 21:18:09.783",GB
27895,90,"2012-05-25 11:01:48.703",ES
27896,300,"2012-09-02 19:31:34.427",DE
27898,95,"2013-02-06 21:32:20.397",GB
27908,200,"2012-08-28 15:13:37.983",GB
27912,391,"2012-07-17 21:30:21.010",DE
27915,338,"2013-03-26 09:50:13.047",US
27916,3,"2012-08-07 10:53:31.423",GB
27925,47,"2012-09-12 21:39:46.483",FI
27928,200,"2012-04-09 21:51:12.500",GB
27931,200,"2012-07-09 10:32:17.160",GB
27937,406,"2012-06-07 11:25:33.470",PT
27938,200,"2012-06-14 21:11:43.397",GB
